"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0099111","microtubule-based transport",210,-0.327387006004202,-1.50377962528408,0.00159591868263273,0.0239299991066741,0.0200761982267832,4182,"tags=33%, list=21%, signal=27%","63915/5590/22858/1770/4117/80173/7846/255758/25981/26258/55288/4744/6683/27067/388552/199223/26146/4133/3091/23011/57728/92104/11158/5991/23299/83538/152110/55582/54785/23059/10749/57584/26985/23287/10013/3799/55112/4137/51566/23291/11020/55764/4130/1778/79925/10239/27031/2647/5108/92558/22994/3192/63971/150737/23095/25809/119032/199953/57539/9368/3315/8943/3916/25999/2319/8382/9371/4131/27148/9638"
"GO:0048488","synaptic vesicle endocytosis",69,-0.440324892582398,-1.69640010906836,0.00160645144519555,0.0239771847217152,0.0201157848459382,2756,"tags=29%, list=14%, signal=25%","51429/22829/382/5532/114781/1759/6844/6855/57555/85439/10239/1785/57502/5071/1487/8943/23513/54413/6623/274"
"GO:0030155","regulation of cell adhesion",641,-0.254933410569877,-1.31441975032637,0.00162204530775778,0.0241500062528788,0.0202607743756925,2932,"tags=30%, list=15%, signal=26%","1843/2042/54997/1948/25890/5590/84433/5786/3911/6598/81704/7148/100/8613/9780/6423/5170/80173/5879/1840/55083/6789/51144/2824/10725/64115/64410/1600/2043/9928/55920/6484/3908/6714/4851/3910/9404/94/948/284/8829/7030/283234/8440/463/2651/23499/140885/7248/55626/1398/4092/3714/8874/25/6599/673/5371/54900/10892/5361/196528/3728/10451/4582/3707/655/1949/5295/8754/55558/9530/6662/3105/57178/91663/6239/9655/2045/3280/4192/5518/5500/8646/6604/2316/10019/1952/5515/136227/29117/78986/1969/596/5578/5420/23332/8502/8751/5880/10690/23240/10272/5364/5100/2737/811/199/6722/2041/84807/3485/53827/11117/10370/23129/57580/8289/6387/11124/2192/7474/3678/5970/388931/6522/6541/29108/3572/2534/6777/975/2932/9092/5747/2049/65125/151887/868/4651/9475/6480/11078/6591/1946/55193/3913/2811/80381/25930/2303/8943/8861/23654/6597/9580/402/6602/3371/23513/9748/9647/1399/2319/6494/57492/81848/6605/8322/2242/6666/3566/4313/3654/6548/1021/5573/3655/1445/4088/7070/5530/182/3956/79834/3791/80709/6422/10391/375567/1947/8324"
"GO:0021884","forebrain neuron development",23,-0.600397675165667,-1.81437735389699,0.00163565965329001,0.0242925748507146,0.0203803830484011,4238,"tags=57%, list=21%, signal=44%","4808/9693/8829/2263/538/8828/5361/55558/57178/55681/26468/6656/2637"
"GO:0030219","megakaryocyte differentiation",60,-0.461744738802767,-1.72885925395712,0.00164472764720251,0.0243670857091703,0.0204428943237979,4256,"tags=42%, list=22%, signal=33%","10826/54997/57095/64783/5305/8294/4211/23186/2316/10019/5196/7066/8363/6670/6722/10163/8367/8359/2811/8364/2033/6886/25946/2313/4094"
"GO:0003281","ventricular septum development",68,-0.448975787050371,-1.72450544112373,0.00167157487306432,0.0247039873746483,0.0207255397425846,4310,"tags=54%, list=22%, signal=43%","84516/639/11064/10818/4089/6091/7849/4194/163/64783/4851/4091/7049/6092/2263/4092/9241/8131/53834/407975/25831/7046/3280/8321/51684/4193/199699/5629/10370/7474/187/7468/6664/64220/6910/9353/6299"
"GO:0000101","sulfur amino acid transport",10,0.794970498073579,1.80616436763445,0.0016813584824409,0.0247876746859854,0.0207957496512427,1532,"tags=50%, list=8%, signal=46%","6505/8140/23657/6506/6520"
"GO:0048009","insulin-like growth factor receptor signaling pathway",43,-0.506752275529863,-1.8051409839321,0.00170496612312739,0.0250131005624665,0.0209848718723305,4834,"tags=53%, list=24%, signal=41%","5290/367/3482/5604/3480/6654/5170/26058/2068/3667/3636/5605/5295/2887/7249/5594/653/3485/55023/3486/3489/3487/3488"
"GO:0031638","zymogen activation",46,0.518645554360208,1.79551014748372,0.00170317738719811,0.0250131005624665,0.0209848718723305,2173,"tags=24%, list=11%, signal=21%","6281/302/5054/3818/5230/64065/1512/5328/7057/5329/572"
"GO:0045936","negative regulation of phosphate metabolic process",328,-0.293846275287898,-1.4259542859695,0.00177797030408975,0.0260206602897807,0.0218301693886702,2685,"tags=23%, list=14%, signal=21%","867/7532/54900/5528/11261/1849/8725/10614/8692/91663/9655/22863/5518/22943/54625/5611/2281/51657/2887/7249/5515/4142/5663/26051/4137/5569/324/2041/1032/23141/57732/2192/5591/5783/29108/55243/56288/6609/55872/5524/2932/3192/9555/868/9475/7023/5071/3486/1981/199731/103/5770/80824/3315/10106/10253/4221/9647/1399/3843/81848/142/7157/1028/5154/1408/91272/5573/5167/90007/7070/1848/28951/9353/23394/6422/153090"
"GO:0006406","mRNA export from nucleus",65,-0.440799215381564,-1.67371713732013,0.00179419350803987,0.0261309296630989,0.0219226804576097,3409,"tags=37%, list=17%, signal=31%","4927/3267/55746/26097/7514/4686/23049/26019/22916/23293/55677/55308/57187/9631/23381/29072/65125/6830/29890/10189/9939/54890/55421/8021"
"GO:0030705","cytoskeleton-dependent intracellular transport",208,-0.325360075038876,-1.49613330514157,0.00179132538795909,0.0261309296630989,0.0219226804576097,4435,"tags=34%, list=22%, signal=26%","23162/8263/10128/4641/63915/5590/22858/4117/80173/7846/6860/255758/26258/55288/4744/6683/474384/27067/388552/199223/26146/84790/283234/4133/3091/23011/57728/92104/11158/23299/8499/54785/55704/23059/10749/57584/26985/23287/10013/3799/55112/4137/51566/23291/11020/55764/4130/1778/10239/2647/5108/92558/22994/3192/63971/150737/4651/23095/119032/199953/57539/3315/8943/3916/25999/2319/4430/9371/4131/9638"
"GO:0002053","positive regulation of mesenchymal cell proliferation",22,-0.603638629859821,-1.81883775652327,0.00181921382072175,0.0264313312358486,0.0221747039322148,3774,"tags=45%, list=19%, signal=37%","6772/2263/2254/6662/8646/7474/6608/5154/1499/3791"
"GO:0009896","positive regulation of catabolic process",497,-0.269595105965804,-1.3628577041188,0.00185766524134238,0.0269249552449986,0.022588832382994,3683,"tags=26%, list=19%, signal=22%","9567/26058/25782/91875/115024/29978/9709/2629/292/5305/11152/90678/373/57817/23318/3667/116224/9337/140775/55571/51322/10645/3091/152503/7405/55626/4092/27161/10533/25820/8131/51429/1642/57104/255967/25831/5601/85363/8754/9817/207063/139285/91445/6662/4076/253943/10984/9655/8396/9517/143686/127544/22954/23287/7249/1660/85407/11337/56478/64223/5663/124245/406919/5705/11044/11236/4193/324/28960/6885/8570/129563/29997/10206/51548/7415/10658/221955/11124/9706/7474/5127/1452/29072/57690/8078/975/2932/4905/5747/3184/3192/868/9475/344558/11267/23367/257364/8312/5071/9781/65992/8975/5770/79068/1454/9698/4343/57154/54915/340719/4904/7917/3949/92140/23016/208/10642/84900/57472/55054/1453/9513/4478/4035/28951/1374/3791/153090"
"GO:0010954","positive regulation of protein processing",22,0.635001469757465,1.82308834585143,0.0018724993446238,0.0270747200911349,0.0227144783859476,596,"tags=23%, list=3%, signal=22%","6281/302/9532/3818/4627"
"GO:0030859","polarized epithelial cell differentiation",23,-0.597070102310582,-1.80432156407395,0.00190652982375846,0.0275006640045734,0.023071826265551,1225,"tags=30%, list=6%, signal=29%","7474/55625/10413/9368/23513/2195/4478"
"GO:0045739","positive regulation of DNA repair",128,-0.372174961758815,-1.60252068759924,0.00194378450439832,0.0279709660142486,0.0234663886025826,5269,"tags=45%, list=27%, signal=33%","57332/23347/2140/10039/55274/10459/11284/9577/57103/672/54929/6419/6598/125476/55719/2074/84250/23201/51149/84501/2305/83933/8193/84787/9275/150275/55183/64210/6599/1663/196528/55929/54617/6604/29117/1660/2521/10155/7454/29086/7398/51548/8289/4798/5591/80314/8914/605/84717/55193/6597/6602/57492/7528/6605/142/7155/3014"
"GO:0007398","ectoderm development",20,-0.639958635847356,-1.87359416964937,0.00194951964129662,0.0279865409126472,0.0234794552452607,482,"tags=30%, list=2%, signal=29%","57154/7709/1499/3655/219287/8324"
"GO:0018205","peptidyl-lysine modification",206,-0.326822881121983,-1.49948982971131,0.00196771530565581,0.0281804941988565,0.0236421733717142,4517,"tags=38%, list=23%, signal=30%","56160/672/57337/79918/54552/54934/28999/9757/22933/10943/55719/10536/8467/54554/10362/2074/84250/25895/84901/115426/5351/83933/51105/4800/538/5987/23181/4802/5371/65990/83475/23137/387893/196483/56950/55929/55689/8473/57178/5929/10609/284058/10013/23410/10155/112869/4193/57325/205564/5903/6885/55683/11143/2653/26168/79969/339287/84444/9759/5970/29072/4297/10919/55167/1387/2647/57609/23067/10401/4016/2033/7917/7329/11091/197370/1499/3054/9031"
"GO:0048538","thymus development",43,-0.502216872939203,-1.78898507997198,0.00199082553541503,0.0283492959047019,0.0237837904479399,2827,"tags=49%, list=14%, signal=42%","10018/5604/80169/5087/25/673/5605/7046/3280/3720/7299/5594/596/5663/6722/10370/2049/1399/171023/1499/9935"
"GO:0090175","regulation of establishment of planar polarity",50,-0.473953880471514,-1.72377975564828,0.00198710295837147,0.0283492959047019,0.0237837904479399,4360,"tags=46%, list=22%, signal=36%","81839/128272/1856/54903/6423/5879/25/57216/1951/8321/22943/1952/85407/7474/57664/27031/4300/23002/1857/57154/9968/6422/8324"
"GO:0007610","behavior",534,-0.260067394261603,-1.32435865213163,0.00199364125813614,0.0283492959047019,0.0237837904479399,3869,"tags=26%, list=20%, signal=21%","7846/6860/1138/6323/64478/9867/1600/4326/7988/26058/139411/2043/6285/57338/6714/2740/9518/7067/2629/55585/463/4211/261734/538/7162/4212/7248/5972/80243/3091/22941/9241/321/29801/25/57680/673/22829/28964/55777/1621/7442/51738/1949/57561/57468/5532/85358/477/6774/10396/55074/6801/342371/4192/114781/22943/23287/824/23373/55636/4097/5594/4861/596/5663/23152/109/4137/10499/3073/9215/2737/6722/2821/6198/23259/55236/2131/9456/8648/4130/10882/793/6387/84197/8704/23542/4669/3678/57555/4297/27087/10919/2534/6414/9379/5108/84879/57502/5071/482/590/85446/1981/1267/5803/5090/1454/9698/113246/26050/54915/2033/23237/5028/3949/8932/2115/2258/8322/142/6886/7157/8831/4923/267/1271/1639/25946/54413/64220/6623/27023/1374/894/23394"
"GO:0006403","RNA localization",186,-0.331281583326147,-1.50406085052131,0.00200009680180196,0.0283740147708462,0.0238045284703044,3940,"tags=34%, list=20%, signal=27%","91746/10694/9793/23511/55051/9972/11260/27067/51092/4927/3267/9444/23225/55746/57510/8939/26097/7248/65083/54715/23165/23299/7514/4686/23049/25909/26019/22916/23293/54847/55677/55308/1660/23636/57187/7263/55706/9631/100101267/3837/5903/8570/4928/23381/29072/3192/65125/6830/29890/10189/7884/6311/4904/23237/7528/9939/8658/25946/10642/54890/55421/8021/23089"
"GO:0030183","B cell differentiation",111,-0.386983339682899,-1.62890837603792,0.00202502076566509,0.0286599997775894,0.0240444570912654,2938,"tags=28%, list=15%, signal=24%","6482/25/57379/64421/407975/10892/5295/2146/1316/3635/139818/56262/596/359948/79840/6670/51341/9678/6929/5591/9759/3955/6777/10014/2033/7528/7157/7155/8503/3956/6422"
"GO:0002753","cytosolic pattern recognition receptor signaling pathway",122,-0.377554130050998,-1.61352247606904,0.00203389322583022,0.0287179994210534,0.024093116196269,4152,"tags=32%, list=21%, signal=25%","10612/22933/55765/3303/197358/114609/55914/26007/6714/57787/948/7706/26057/8780/79155/5610/4615/5515/57724/56919/6397/90268/6885/29997/79969/81559/3665/1452/5970/57506/29108/331/55666/85364/9698/1654/3843/3654/22900"
"GO:0045765","regulation of angiogenesis",246,-0.306765453598119,-1.43237605920362,0.00203867816260274,0.0287181478877178,0.0240932407531555,4090,"tags=34%, list=21%, signal=27%","493/11061/8838/576/6915/6423/5170/1285/6772/641700/168667/1116/2246/204851/94/2022/25817/8829/8877/3091/6050/25/27161/5371/2549/6667/3728/51738/29924/6774/6786/5315/4192/51129/694/5196/1969/25960/5578/406919/26051/1893/6558/90139/79805/2041/728/11117/23213/51548/23129/284361/575/7474/64855/3678/10365/140862/187/55810/1003/1870/7423/65125/9475/26523/5335/2303/3315/7075/2969/5740/10253/92140/1386/1499/10266/1284/8091/3791/57381/6422/153090/4881"
"GO:0070316","regulation of G0 to G1 transition",34,-0.530794906642179,-1.79373370750397,0.00207987460130387,0.0292300133804738,0.0245226729922547,3341,"tags=44%, list=17%, signal=37%","8193/9275/6599/196528/6240/6604/29117/8289/605/55193/6597/6602/57492/6605/153090"
"GO:0045454","cell redox homeostasis",39,0.547014582974596,1.81757703493406,0.00215141903228896,0.0301142023451336,0.0252644679603746,2717,"tags=38%, list=14%, signal=33%","10587/7295/10549/9588/552900/4780/10539/4842/1728/5052/51027/55829/2729/4843/23071"
"GO:0071772","response to BMP",148,-0.35525254889955,-1.5600627216408,0.00215780901259394,0.0301142023451336,0.0252644679603746,3512,"tags=34%, list=18%, signal=28%","4851/4091/94/2022/7049/11173/93/4926/8239/4092/9241/285704/25/94031/655/6662/9573/10984/3280/8321/22943/8646/8287/6497/10272/642658/199699/653/6498/2131/23213/222663/7474/348093/331/860/1003/63893/3096/10468/57154/6664/25805/1386/4756/1954/23090/3791/6422/375567"
"GO:0071773","cellular response to BMP stimulus",148,-0.35525254889955,-1.5600627216408,0.00215780901259394,0.0301142023451336,0.0252644679603746,3512,"tags=34%, list=18%, signal=28%","4851/4091/94/2022/7049/11173/93/4926/8239/4092/9241/285704/25/94031/655/6662/9573/10984/3280/8321/22943/8646/8287/6497/10272/642658/199699/653/6498/2131/23213/222663/7474/348093/331/860/1003/63893/3096/10468/57154/6664/25805/1386/4756/1954/23090/3791/6422/375567"
"GO:0045638","negative regulation of myeloid cell differentiation",78,-0.41458527808376,-1.64299292110538,0.00216666145349355,0.0301315237673863,0.0252789998583978,3673,"tags=33%, list=19%, signal=27%","64783/10766/8294/6988/4211/4212/80349/3707/5295/56834/3635/5196/140685/10272/8363/8367/6777/8359/8364/8861/10401/51621/1499/1021/9935/6422"
"GO:0008286","insulin receptor signaling pathway",107,-0.383838113194606,-1.6006204157073,0.00216906895948101,0.0301315237673863,0.0252789998583978,4292,"tags=36%, list=22%, signal=29%","26060/5590/3480/5786/6654/5170/6714/5305/64710/3667/6720/6599/2549/5295/8473/64397/8396/10999/143686/2887/7249/5594/1509/6198/55023/5970/9847/9640/2932/9564/140710/29988/57727/5770/2303/2771/208/5167/8503"
"GO:0031334","positive regulation of protein-containing complex assembly",177,-0.337407533606567,-1.52375637594774,0.00217927957276946,0.0302036097470237,0.0253394767689954,4351,"tags=38%, list=22%, signal=30%","23379/10018/89848/4868/3303/10273/55719/9780/114609/5879/253260/9793/84250/6714/96459/57787/948/57600/55971/8440/84962/4926/55626/51673/51429/21/28964/382/389/5601/9530/55832/4615/5515/64223/23332/4137/56919/8851/388630/7415/79969/11124/6624/57506/29108/55243/5217/2932/1003/89795/1981/23580/81857/402/1654/5216/148170/2242/6886/7157/1639/55755/4131/4478/274/153090"
"GO:1903817","negative regulation of voltage-gated potassium channel activity",10,0.788234147355774,1.79085945171132,0.00220245634509874,0.030301355896594,0.0254214814137063,1885,"tags=50%, list=10%, signal=45%","857/7881/288/3753/7341"
"GO:0097237","cellular response to toxic substance",99,0.409640745864659,1.63853464542451,0.00220648277351757,0.030301355896594,0.0254214814137063,2229,"tags=26%, list=11%, signal=23%","10587/119391/7295/10549/2950/64116/9588/6415/4257/2877/9429/4780/9403/493869/10327/84817/348/9446/1728/5052/3049/11315/4258/55829/6647/128"
"GO:0022404","molting cycle process",80,-0.407243349269676,-1.61768412097083,0.00220231837012834,0.030301355896594,0.0254214814137063,5144,"tags=42%, list=26%, signal=32%","135228/11005/8717/1775/4089/54888/3911/6654/55366/4851/2068/4926/2263/538/64434/6662/22943/596/26133/4804/147495/2131/7474/4669/5970/84283/6608/8861/10468/4038/5154/1499/9079/3488"
"GO:0022405","hair cycle process",80,-0.407243349269676,-1.61768412097083,0.00220231837012834,0.030301355896594,0.0254214814137063,5144,"tags=42%, list=26%, signal=32%","135228/11005/8717/1775/4089/54888/3911/6654/55366/4851/2068/4926/2263/538/64434/6662/22943/596/26133/4804/147495/2131/7474/4669/5970/84283/6608/8861/10468/4038/5154/1499/9079/3488"
"GO:0043255","regulation of carbohydrate biosynthetic process",84,-0.400807113241419,-1.60956031116754,0.00222180791322683,0.0304423111573106,0.0255397365687793,2683,"tags=29%, list=14%, signal=25%","1642/5745/8473/283871/5500/4142/90673/5903/51548/9852/2932/89801/140710/2203/2033/5028/208/4923/11091/1213/7874/6934/5167/5566"
"GO:0061053","somite development",76,-0.420032347477763,-1.64753068342088,0.00224052491213537,0.0306289939693051,0.0256963550927679,3240,"tags=37%, list=16%, signal=31%","6423/55897/4851/55746/5930/57728/9241/4522/9573/22943/85407/5663/84667/642658/5100/4618/5727/7474/5591/3955/6608/2303/2033/7157/4088/9968/27023/6422"
"GO:1903319","positive regulation of protein maturation",24,0.621114482892651,1.83001040973386,0.00224995543663988,0.0306304179040217,0.0256975497102647,596,"tags=21%, list=3%, signal=20%","6281/302/9532/3818/4627"
"GO:0032786","positive regulation of DNA-templated transcription, elongation",59,-0.451527099663199,-1.69654121096589,0.00225590609002188,0.0306304179040217,0.0256975497102647,4939,"tags=54%, list=25%, signal=41%","51003/1025/8812/9984/904/55090/9477/2074/9441/9439/10001/112950/4686/2962/8178/10915/9282/22916/29079/11143/8621/6837/22828/10025/23476/6830/10189/9440/81857/8861/142/1499"
"GO:0045927","positive regulation of growth",210,-0.323595411546953,-1.48636377680023,0.00225238646897611,0.0306304179040217,0.0256975497102647,4135,"tags=33%, list=21%, signal=27%","583/6598/627/5830/6423/253260/6860/136319/118813/7003/4851/151835/84678/8829/8482/57699/8877/55602/7049/221927/23499/116224/2263/1982/4092/2664/407975/4686/2254/51738/7046/55031/54512/54617/6197/22954/1735/55636/596/64223/4137/23025/6722/6198/5629/9962/6387/25836/2137/6777/10413/84879/84717/1946/5071/6608/1981/1002/1654/57154/9647/3897/5454/1954/6548/4131/6910/57611/23394/6422"
"GO:0030521","androgen receptor signaling pathway",46,-0.498168848420314,-1.77120944555603,0.00227149991092065,0.0307035325037926,0.0257588895871168,2334,"tags=35%, list=12%, signal=31%","6049/57178/23081/10013/10521/5594/56937/51341/8289/55625/8284/23028/6597/2033/9612/6422"
"GO:0007548","sex differentiation",229,-0.317218349086799,-1.47031892392072,0.00226825081390047,0.0307035325037926,0.0257588895871168,4262,"tags=33%, list=22%, signal=26%","4882/4808/54997/1761/7022/8890/6423/55366/64478/5087/7337/89766/30812/6714/4851/259266/283/9667/5806/6092/5972/3295/57728/6874/867/2254/83990/7046/6662/22836/6240/80000/2316/55636/4142/596/8751/642658/599/598/653/6382/152006/10370/1718/8648/7474/8879/25836/3955/6777/9825/558/7301/22862/10468/1822/23598/668/1399/84733/7536/8322/1271/546/4313/1499/2295/64220/2/7425/9353/3791/6299/6422"
